customer_id,age,gender,tenure_months,total_orders,frequency,avg_order_value,total_revenue,recency_days,returns_rate,monetary_per_order,rfm_score,high_value
4852,60,Male,13,5,5,105.13959456930289,686.11,2,0.056563801494430736,137.22,21.722,1
4853,40,Female,13,7,7,122.60737019958681,688.97,2,0.11692451136580781,98.42,21.842,1
4854,36,Female,53,5,5,55.05574634414731,352.3,179,0.0629604268643736,70.46,-161.954,0
4855,46,Male,6,2,3,105.0290442781921,174.23,2,0.03403644204433365,87.12,12.712000000000002,0
4856,58,Female,25,1,2,90.5102300523253,128.65,55,0.2294626987240939,128.65,-38.135,0
4857,43,Male,4,1,2,44.96864374865418,64.2,3,0.06130931887941027,64.2,7.420000000000001,0
4858,44,Female,74,6,6,31.56513534139455,166.67,75,0.1389095379875894,27.78,-60.222,0
4859,36,Female,22,4,4,82.66044237114833,421.81,40,0.09848454503522647,105.45,-21.455,0
4860,33,Female,24,2,3,103.73089460616497,263.0,14,0.23085283493399464,131.5,5.15,0
4861,30,Female,14,5,7,59.85947106167799,343.79,55,0.1583776425343892,68.76,-34.123999999999995,0
4862,26,Female,11,8,7,35.06194488614045,229.31,24,0.1996852716721962,28.66,-7.134,0
4863,28,Female,6,3,4,10.0,26.4,9,0.0052935115461695105,8.8,-0.11999999999999988,0
4864,21,Male,23,10,9,74.20980068583499,936.15,80,0.015685816379254237,93.62,-52.638,1
4865,34,Male,75,7,6,47.83116799925655,391.98,28,0.06354636520492046,56.0,-10.399999999999999,0
4866,18,Female,11,4,5,45.43615169845422,151.28,37,0.10715968263474034,37.82,-23.218,0
4867,36,Female,52,3,3,121.3951852468858,423.29,2,0.07615637285353084,141.1,18.11,0
4868,34,Female,4,5,5,93.28030402603386,650.38,49,0.08460576815113449,130.08,-25.991999999999997,1
4869,36,Male,67,6,6,90.85713136922489,775.92,43,0.02038172953498015,129.32,-18.067999999999998,1
4870,29,Female,11,1,2,68.53493766913058,88.27,82,0.1767465380590494,88.27,-69.173,0
4871,65,Female,12,4,4,86.18049211564647,435.68,39,0.095297609107525,108.92,-20.107999999999997,1
4872,48,Male,15,2,3,79.44031156579577,212.64,111,0.22570569081535327,106.32,-94.368,0
4873,22,Female,31,3,4,59.80204571078298,160.28,25,0.05994972310792672,53.43,-11.657,0
4874,37,Female,31,3,3,69.48840793941268,194.53,82,0.14189354656732242,64.84,-69.516,0
4875,28,Female,16,2,3,106.97536263823538,243.91,16,0.14168375984233683,121.96,2.1959999999999997,0
4876,24,Other,18,4,5,80.69675063821207,360.14,119,0.10933175112249097,90.04,-99.996,0
4877,21,Male,1,4,4,142.2424605773698,528.6,26,0.09509132664197362,132.15,-4.784999999999998,1
4878,39,Female,9,2,3,108.87101379590675,277.57,79,0.16067186533842565,138.78,-59.122,0
4879,28,Female,11,5,5,68.13430714003287,449.26,97,0.18176983968852223,89.85,-78.015,1
4880,44,Female,20,2,3,76.62008269676042,151.65,10,0.16664813533509729,75.82,3.582,0
4881,44,Female,20,1,2,70.71622697109228,72.06,96,0.1539215799780076,72.06,-84.794,0
4882,48,Female,30,1,2,112.60923350565066,110.37,20,0.11674941464031585,110.37,-4.962999999999999,0
4883,26,Male,31,3,4,35.252453085646934,105.23,54,0.08766830949129997,35.08,-42.492,0
4884,39,Male,7,5,5,66.44223478312237,350.57,44,0.0733548660500875,70.11,-26.989,0
4885,41,Male,36,3,3,91.4933809911424,304.33,52,0.10650897889398567,101.44,-35.856,0
4886,30,Female,1,5,5,86.51389507756113,492.67,93,0.17548008126640047,98.53,-73.14699999999999,1
4887,27,Female,31,3,4,115.2229569839827,393.87,106,0.024306406064920648,131.29,-84.871,0
4888,51,Male,3,2,3,58.138279173249344,143.26,17,0.07070656000520284,71.63,-3.8369999999999997,0
4889,37,Male,32,1,2,23.39898858672349,24.36,12,0.12176476547729327,24.36,-5.564,0
4890,41,Male,18,5,5,85.59240250401467,493.18,5,0.05874835337300769,98.64,14.864,1
4891,26,Female,14,2,3,76.58522500614518,176.8,73,0.03620936721387764,88.4,-58.16,0
4892,22,Other,29,2,3,84.18022078164049,146.08,38,0.24730517862293608,73.04,-24.695999999999998,0
4893,29,Female,1,3,3,58.97871258995364,219.5,9,0.11448384344897267,73.17,4.317,0
4894,33,Female,7,2,3,89.0803468528215,177.22,39,0.06477849087332528,88.61,-24.139,0
4895,24,Female,23,2,3,63.24027028585316,105.34,250,0.24802108530353975,52.67,-238.733,0
4896,34,Male,46,5,6,90.7968473060521,568.83,48,0.021730523991463156,113.77,-24.622999999999998,1
4897,18,Female,12,7,8,66.20108518927692,386.43,123,0.040047941932054854,55.2,-101.48,0
4898,23,Female,8,2,3,117.84885350748277,261.46,5,0.07985210674971269,130.73,14.073,0
4899,41,Female,18,3,3,17.188561463827703,63.67,139,0.09192350054063576,21.22,-130.878,0
4900,41,Female,24,3,3,17.035487125706666,76.61,49,0.07069856922940732,25.54,-40.446,0
4901,31,Female,14,6,7,89.97400674294241,626.54,46,0.02553627296735338,104.42,-21.558,1
4902,24,Female,51,3,3,26.04503731747836,79.91,8,0.047930662730012154,26.64,0.6640000000000001,0
4903,24,Female,18,4,5,75.17391472155187,344.12,36,0.04076080715446036,86.03,-17.397,0
4904,31,Other,1,4,4,55.63277430548068,208.51,39,0.06909961380273885,52.13,-25.787,0
4905,41,Female,7,3,4,110.48958298972138,366.79,9,0.03196372040251189,122.26,11.226,0
4906,44,Male,15,1,1,71.77266062822312,101.28,24,0.14854655917965032,101.28,-11.872,0
4907,30,Male,29,1,1,54.54454071079376,48.83,126,0.031372225332435354,48.83,-119.117,0
4908,23,Female,6,2,3,120.56830165800943,282.4,2,0.015446191430261588,141.2,18.119999999999997,0
4909,37,Male,90,3,3,89.36644422777539,330.99,44,0.02247988658584083,110.33,-26.967,0
4910,26,Male,10,2,3,36.467284996417625,74.33,91,0.061657157030166915,37.16,-81.284,0
4911,29,Male,19,3,3,12.520272671929774,49.4,206,0.2637898870620162,16.47,-198.353,0
4912,48,Female,1,1,1,109.76034913302685,138.8,64,0.29796970459248917,138.8,-48.12,0
4913,43,Female,52,3,4,80.05558009408676,270.14,2,0.06813000485308511,90.05,15.005,0
4914,36,Male,38,3,4,95.9369202115528,359.2,76,0.02217884656498462,119.73,-56.027,0
4915,22,Male,6,4,4,105.26515787306899,584.51,78,0.17685069068705256,146.13,-55.387,1
4916,37,Female,65,9,8,88.0372474833351,966.88,46,0.051750945140521094,107.43,-19.256999999999998,1
4917,45,Male,10,2,3,79.25324380350669,189.92,28,0.10416865470681298,94.96,-12.504,0
4918,31,Male,29,7,8,66.68082671433979,576.46,34,0.12444810072697338,82.35,-9.765,1
4919,48,Female,42,3,3,83.0178404136767,317.02,174,0.06989358488785781,105.67,-157.433,0
4920,47,Female,33,3,3,60.23947116371575,195.57,131,0.09567825805823396,65.19,-118.481,0
4921,51,Male,60,4,4,110.1303101087751,610.46,20,0.16402663774503518,152.62,3.2620000000000005,1
4922,38,Female,48,3,3,91.20938209417429,395.87,4,0.09773155321324842,131.96,15.196000000000002,0
4923,40,Male,126,3,3,114.55462746502849,424.53,81,0.20065872265002618,141.51,-60.849000000000004,0
4924,49,Female,5,1,2,80.08983991539006,113.78,45,0.1264399592584307,113.78,-29.622,0
4925,39,Male,9,5,5,72.51899584290234,479.08,61,0.1180763111923866,95.82,-41.418,1
4926,29,Male,25,3,3,67.49055005743674,221.92,172,0.04904934459593907,73.97,-158.603,0
4927,30,Female,32,3,3,121.33987515600153,417.61,171,0.07682040888298453,139.2,-151.08,0
4928,37,Female,19,5,5,34.599774547390794,207.44,106,0.0695865060060474,41.49,-91.851,0
4929,22,Male,2,3,4,14.704859310771333,64.29,18,0.10471949202878306,21.43,-7.856999999999999,0
4930,33,Male,45,6,6,64.27742625876786,483.49,96,0.10329984542939923,80.58,-75.94200000000001,1
4931,45,Female,78,2,2,66.92534453021986,154.73,112,0.15111101052494927,77.36,-100.264,0
4932,18,Female,13,5,5,103.30790641278716,457.85,0,0.03518420479681467,91.57,19.157,1
4933,50,Male,7,2,3,111.84256951035692,283.37,31,0.02060071498884614,141.68,-10.831999999999999,0
4934,46,Female,1,6,7,66.38622765245975,473.32,22,0.045297819372515494,78.89,-0.11099999999999977,1
4935,30,Male,7,1,2,57.75694846439224,84.21,111,0.06449533123994484,84.21,-98.57900000000001,0
4936,40,Female,29,5,5,10.0,51.97,6,0.12978405815493108,10.39,5.039,0
4937,35,Male,59,6,6,141.14120080239678,1149.01,58,0.1208378693202549,191.5,-26.849999999999998,1
4938,47,Male,3,7,9,88.9805146476344,621.47,42,0.05029566877593096,88.78,-15.122,1
4939,44,Male,20,3,3,110.13798463149715,304.06,155,0.13500503696760552,101.35,-138.865,0
4940,20,Male,29,5,6,103.30265804479257,417.62,38,0.04422784433405763,83.52,-17.648,0
4941,40,Male,8,2,2,16.442831555945048,46.92,4,0.20352631654738082,23.46,2.346,0
4942,32,Male,21,1,2,55.36168229965164,61.52,132,0.11434786679189199,61.52,-121.848,0
4943,35,Male,31,2,3,70.12643248018587,139.81,55,0.11457696686037898,69.9,-42.01,0
4944,27,Male,44,6,6,65.14202609485129,422.98,66,0.09441757797550902,70.5,-46.95,0
4945,52,Female,15,2,3,95.44091885198874,247.82,76,0.14209252656184101,123.91,-57.609,0
4946,45,Male,34,3,4,29.82381951553826,96.21,105,0.1768273379162842,32.07,-93.793,0
4947,27,Female,9,8,8,57.52366623059198,440.87,80,0.034761344002315515,55.11,-58.489,1
4948,21,Male,6,5,5,70.06878270856822,301.8,17,0.07356912778659074,60.36,-0.9639999999999995,0
4949,31,Male,5,4,4,41.84521972178997,206.75,190,0.03218568739830793,51.69,-176.831,0
4950,39,Female,11,3,3,98.5507913098055,437.83,9,0.16162859284323933,145.94,11.594000000000001,1
4951,37,Female,1,4,4,78.7770229616066,392.11,32,0.039180211995698,98.03,-14.197,0
4952,47,Male,8,5,5,106.55291670235306,779.34,45,0.055848238641611925,155.87,-19.412999999999997,1
4953,42,Male,26,2,2,131.0056279801937,370.64,3,0.1019006226639815,185.32,19.532,0
4954,44,Female,26,2,3,64.74054487702307,117.71,7,0.05596367252627157,58.86,4.886,0
4955,38,Female,2,1,2,95.57381346932948,135.27,12,0.1252670971000395,135.27,5.527000000000001,0
4956,21,Other,9,3,4,13.080155191442131,31.42,122,0.26066843198262307,10.47,-112.953,0
4957,33,Female,21,5,5,26.131458461650055,151.14,55,0.06146893264441013,30.23,-41.977,0
4958,45,Male,10,4,5,79.6519492995046,371.47,6,0.10724029638423595,92.87,13.287,0
4959,34,Female,13,5,6,60.678961112954404,397.08,79,0.15945769302606885,79.42,-59.058,0
4960,40,Female,30,4,4,118.39713021706177,629.5,36,0.1569642128150844,157.38,-12.262,1
4961,31,Female,1,4,4,88.63529401999656,341.13,10,0.035223188435093006,85.28,6.5280000000000005,0
4962,24,Female,8,3,4,27.068988325562188,115.1,49,0.14388399912675137,38.37,-37.163,0
4963,33,Female,4,3,4,79.23644830283213,219.97,29,0.026915067802400473,73.32,-13.668,0
4964,38,Female,4,3,3,56.454710023497185,249.48,62,0.020856623690504228,83.16,-47.684,0
4965,28,Male,77,4,4,110.13745124610122,656.24,235,0.10688262145609743,164.06,-210.594,1
4966,32,Female,12,5,5,63.86060518996184,411.19,78,0.03320429771316968,82.24,-59.775999999999996,0
4967,25,Male,18,3,3,60.31950396331115,226.94,43,0.18338273258517482,75.65,-29.435,0
4968,46,Male,32,1,2,40.17304136278888,59.67,56,0.04964721738842771,59.67,-46.033,0
4969,32,Male,2,8,8,35.57466812663614,275.89,89,0.05948231832300463,34.49,-69.551,0
4970,49,Male,7,2,3,46.34979337387984,115.86,15,0.19835952165583598,57.93,-3.207,0
4971,50,Female,43,1,2,99.10506125594942,107.46,8,0.06898674828980114,107.46,6.746,0
4972,34,Female,48,6,6,121.095700437767,666.49,51,0.11110652462236922,111.08,-27.892,1
4973,24,Male,12,2,3,118.77405228612923,211.28,82,0.05208811284051231,105.64,-65.436,0
4974,18,Female,12,2,3,84.18589648672707,217.24,32,0.04462892018901034,108.62,-15.137999999999998,0
4975,20,Male,34,4,4,46.650231066147214,179.19,12,0.0504315394061501,44.8,0.47999999999999954,0
4976,21,Male,9,3,3,33.11651699097033,121.16,60,0.07137552357792232,40.39,-49.961,0
4977,48,Female,3,2,3,77.0696655967373,148.95,67,0.31756229426820953,74.47,-53.553,0
4978,36,Female,8,5,5,39.91143189504558,223.04,93,0.06488731114197775,44.61,-78.539,0
4979,38,Male,12,5,5,130.73928936506508,862.64,52,0.10975130729907091,172.53,-24.747,1
4980,18,Female,2,3,4,93.1010382931354,326.7,27,0.13174812760624274,108.9,-8.11,0
4981,23,Male,16,3,4,70.25785294127408,297.2,14,0.0368077488518489,99.07,3.907,0
4982,43,Other,33,7,7,77.3146270952865,632.35,2,0.1898663655091545,90.34,21.034,1
4983,37,Male,18,6,6,70.0582380815114,393.43,30,0.16448484800811541,65.57,-11.443000000000001,0
4984,33,Male,2,3,4,102.83672761339108,440.54,88,0.035610844955547234,146.85,-65.315,1
4985,40,Female,14,4,4,80.11582081277186,350.12,83,0.19551524077603327,87.53,-66.247,0
4986,51,Female,30,1,1,50.77188970948403,71.45,170,0.12708038438370917,71.45,-160.855,0
4987,32,Male,2,1,1,80.38981338361316,77.39,1,0.0988706781075737,77.39,8.739,0
4988,35,Female,2,5,5,63.21120085680142,393.59,11,0.06000313809562097,78.72,6.872,0
4989,36,Male,12,1,2,58.18599559116751,53.28,64,0.2376791727265665,53.28,-54.672,0
4990,58,Female,6,3,4,60.16900691839071,154.52,46,0.16434078970823285,51.51,-32.849000000000004,0
4991,18,Male,66,3,4,65.30059015222514,293.7,75,0.06181156269909309,97.9,-57.21,0
4992,41,Female,21,4,4,10.0,32.29,29,0.05473243395911264,8.07,-20.193,0
4993,33,Female,9,3,3,86.66726408225782,315.61,26,0.057505440826648026,105.2,-9.479999999999999,0
4994,40,Male,30,4,4,90.25759442108671,292.22,71,0.14594792529373515,73.06,-55.694,0
4995,28,Other,12,7,6,38.61399441426578,320.63,31,0.114423694916641,45.8,-14.42,0
4996,34,Other,4,5,5,23.151262971532702,100.7,17,0.015168803390874076,20.14,-4.986,0
4997,42,Female,7,4,5,113.51641851036365,613.57,21,0.17297429164356407,153.39,4.338999999999999,1
4998,66,Male,25,1,2,134.689349531235,135.35,14,0.17211486310147212,135.35,3.535,0
4999,43,Female,2,1,2,67.42708864313047,70.19,0,0.16605868027067167,70.19,11.019,0
5000,26,Female,8,2,3,103.84097878133095,202.83,70,0.09792180800339322,101.42,-53.858,0
5001,30,Female,6,2,3,65.36255527078255,115.01,79,0.21612428916299953,57.5,-67.25,0
5002,30,Female,6,4,5,76.187524641051,350.53,94,0.1356376034331038,87.63,-75.237,0
5003,18,Male,28,5,5,57.94569557061736,322.58,11,0.114794089292077,64.52,5.452,0
5004,31,Female,42,6,7,92.64335885763167,654.58,147,0.10589651992003588,109.1,-122.09,1
5005,42,Female,31,6,7,79.56154970505249,591.05,24,0.06193738304803271,98.51,-0.14899999999999913,1
5006,22,Male,25,1,2,112.29793402821164,96.81,134,0.04140605112331602,96.81,-120.319,0
5007,45,Female,60,1,2,60.15832426499135,65.54,19,0.2669096520972346,65.54,-8.445999999999998,0
5008,39,Female,2,2,3,83.75333916280435,203.49,2,0.07507185746478647,101.74,14.174,0
5009,27,Female,5,1,1,94.1362613737405,96.6,43,0.00953214776940488,96.6,-31.34,0
5010,33,Male,13,4,5,83.93694583431368,313.58,45,0.1308682529328365,78.4,-27.16,0
5011,50,Female,12,1,2,80.45526722986808,98.51,138,0.0587330401184686,98.51,-124.149,0
5012,42,Male,13,4,4,113.83184869996983,593.24,66,0.06272900248752644,148.31,-43.169,1
5013,35,Female,6,3,3,39.04058944659492,155.24,105,0.04873499350303239,51.75,-93.825,0
5014,32,Female,4,3,3,87.89312023664681,271.04,115,0.17363902423524072,90.35,-99.965,0
5015,35,Female,18,7,7,48.813830848138124,297.03,40,0.02367828086779447,42.43,-21.756999999999998,0
5016,29,Male,64,2,2,44.18648806312336,127.34,143,0.09905455961503515,63.67,-132.633,0
5017,18,Female,12,10,11,58.85666762045121,754.23,77,0.13038024368532544,75.42,-47.458,1
5018,55,Other,2,1,1,80.99098425409824,118.56,6,0.12759125035670754,118.56,7.856000000000002,0
5019,36,Male,30,1,1,84.35444184970623,76.08,17,0.08718262917337213,76.08,-7.3919999999999995,0
5020,38,Female,9,4,5,63.13482746834913,318.22,6,0.1719526858735587,79.56,11.956,0
5021,34,Female,7,5,6,94.58353946791252,443.34,52,0.14689242893773094,88.67,-31.133,1
5022,27,Female,10,4,4,96.91504844149007,545.25,15,0.08929610827607323,136.31,6.631,1
5023,33,Male,31,7,6,124.96872674404798,1017.96,171,0.07731257395090528,145.42,-144.458,1
5024,19,Male,41,2,2,57.81478934615039,135.62,134,0.06765036330983053,67.81,-123.219,0
5025,57,Female,22,1,1,47.60376646187905,69.1,95,0.052378285839305726,69.1,-86.09,0
5026,22,Male,10,5,5,73.43508563663653,371.89,125,0.1375282787315411,74.38,-107.562,0
5027,24,Male,9,5,5,28.43289874037505,175.33,110,0.08289670586427744,35.07,-96.493,0
5028,30,Female,4,7,7,136.61337363129778,861.65,11,0.06607062926068348,123.09,15.309000000000001,1
5029,47,Male,65,5,6,60.38996846243276,318.32,5,0.05643996330025646,63.66,13.366,0
5030,35,Female,25,2,2,46.178570117126256,86.48,71,0.051791505632669196,43.24,-62.676,0
5031,22,Female,1,4,5,72.25936687472799,271.96,25,0.10908652134405616,67.99,-8.201,0
5032,47,Female,27,2,3,72.93705901857952,184.21,59,0.03460579920207468,92.1,-43.79,0
5033,42,Female,15,3,4,77.23900926782734,231.84,60,0.19448307185354394,77.28,-44.272,0
5034,40,Male,87,4,5,83.8025290749642,327.07,117,0.09405726052359617,81.77,-98.82300000000001,0
5035,42,Male,42,4,6,41.11385332452111,224.58,10,0.06700694409737681,56.14,7.614000000000001,0
5036,58,Female,5,2,2,80.61353619105542,182.46,129,0.045976658545558664,91.23,-115.877,0
5037,56,Male,31,5,5,61.5514424331272,328.07,23,0.0700376790886233,65.61,-6.439,0
5038,28,Other,16,4,5,56.8961217934273,311.93,132,0.08093603706131355,77.98,-114.202,0
5039,51,Female,5,2,2,97.55789813500161,222.84,13,0.14954685464387935,111.42,2.1420000000000012,0
5040,38,Male,29,3,4,22.162274308144575,91.12,10,0.03867893214931633,30.37,1.0370000000000004,0
5041,39,Female,20,2,2,91.76559436522109,187.74,57,0.12207228772880872,93.87,-43.613,0
5042,18,Male,1,4,4,123.6989374151181,729.0,140,0.06364789962529177,182.25,-113.775,1
5043,33,Male,25,5,5,81.81772368335906,591.77,40,0.09304335532892896,118.35,-18.165,1
5044,26,Female,25,2,3,130.44033858487157,359.11,5,0.1620584745241326,179.56,18.956,0
5045,43,Female,4,2,2,92.1209221693006,174.83,122,0.067157564344259,87.42,-109.258,0
5046,45,Female,11,1,2,61.66116260825474,80.73,41,0.05392213926001747,80.73,-28.927,0
5047,18,Male,22,1,1,46.39508003415469,63.67,42,0.12289683209865523,63.67,-33.632999999999996,0
5048,34,Male,4,4,4,66.34633639735215,279.81,14,0.11142848291817672,69.95,0.995000000000001,0
5049,46,Male,46,3,4,74.17796445502628,199.89,13,0.10655948250975787,66.63,1.6630000000000003,0
5050,33,Male,1,7,9,61.43427542824912,425.2,56,0.031016116520456747,60.74,-31.926,0
5051,42,Male,3,3,3,92.72470932650845,336.57,33,0.2918663559402416,112.19,-15.780999999999999,0
5052,38,Female,3,5,5,30.29139722193669,147.86,9,0.08024506054359537,29.57,3.9570000000000003,0
5053,38,Female,19,2,3,37.143774398453274,93.84,226,0.2217786553115918,46.92,-215.308,0
5054,32,Male,24,4,5,76.47824935692252,328.64,2,0.10894034659012154,82.16,16.216,0
5055,22,Male,13,6,7,50.91248207218425,292.62,2,0.034827792952844466,48.77,16.877000000000002,0
5056,23,Female,9,5,5,64.97577045396507,399.34,230,0.0349874761860964,79.87,-212.013,0
5057,42,Female,40,4,4,32.05901512021351,109.21,15,0.13483676573527134,27.3,-4.27,0
5058,35,Female,2,3,3,60.64408831973635,225.12,0,0.09653084837936862,75.04,13.504000000000001,0
5059,33,Male,8,1,2,61.40012068994736,91.0,30,0.03263862178917805,91.0,-16.9,0
5060,30,Male,1,5,5,51.030540272178484,331.19,14,0.025966057084816994,66.24,2.6239999999999997,0
5061,31,Female,1,1,2,81.6667475300502,84.09,98,0.12836921213732488,84.09,-85.591,0
5062,45,Female,11,3,3,38.3090589705489,164.45,17,0.12989798008166237,54.82,-5.518,0
5063,31,Female,6,1,1,112.87945875626494,132.01,101,0.0011477737274604328,132.01,-85.799,0
5064,21,Female,8,7,7,78.5636951746359,643.37,45,0.11488198216969603,91.91,-21.808999999999997,1
5065,42,Male,42,1,2,50.36220211653227,53.63,98,0.01726944931821827,53.63,-88.637,0
5066,32,Male,5,3,4,10.0,25.1,57,0.02562305267097745,8.37,-48.163,0
5067,35,Female,37,2,3,129.04409190615468,255.24,84,0.15797530972466114,127.62,-65.238,0
5068,51,Male,27,2,3,86.23174789382851,236.76,36,0.0213418841516378,118.38,-18.162,0
5069,34,Female,10,2,3,102.9730517758201,202.2,32,0.12653254274744807,101.1,-15.89,0
5070,37,Male,19,1,1,89.63254476256208,97.58,36,0.11873458280191479,97.58,-24.241999999999997,0
5071,23,Male,15,5,5,97.08907304957066,603.79,81,0.03373308680881696,120.76,-58.924,1
5072,32,Male,4,3,4,78.27919823972763,234.3,35,0.17544639832320238,78.1,-19.19,0
5073,41,Male,58,6,8,81.63365400057766,670.19,20,0.10137089866225804,111.7,7.170000000000002,1
5074,19,Male,21,1,1,75.67470542616215,108.15,99,0.16080362657135425,108.15,-86.185,0
5075,37,Female,51,6,6,95.12087689696078,481.23,32,0.1406944616945299,80.2,-11.979999999999999,1
5076,36,Female,42,2,3,96.35557997118308,231.68,35,0.06643583176580752,115.84,-17.415999999999997,0
5077,35,Male,2,3,4,81.70625992674853,256.05,5,0.07876153365850982,85.35,11.535,0
5078,45,Male,6,4,5,97.0772012150267,461.32,27,0.1387107329042943,115.33,-5.466999999999999,1
5079,38,Other,4,2,2,99.12296178324331,234.48,103,0.16333895361650638,117.24,-87.276,0
5080,49,Male,43,3,3,52.93958876633515,128.16,66,0.03512506497123334,42.72,-55.728,0
5081,25,Male,48,6,7,51.849763429362596,390.09,8,0.09292885210302428,65.02,12.501999999999999,0
5082,36,Male,19,3,3,95.55065026915082,272.65,37,0.04828499690614546,90.88,-21.912,0
5083,35,Female,3,3,3,49.62209807398432,177.36,155,0.11160147770802961,59.12,-143.088,0
5084,24,Male,4,2,2,83.02761894099544,236.92,15,0.14211117871242496,118.46,0.8460000000000001,0
5085,44,Female,41,5,5,41.53525129938288,194.09,104,0.006381525631454312,38.82,-90.118,0
5086,58,Male,64,3,3,63.241340355803416,187.66,49,0.03160228317284946,62.55,-36.745,0
5087,34,Male,6,3,4,10.0,25.34,26,0.045449967670416015,8.45,-17.155,0
5088,40,Male,1,3,3,52.2653768661081,179.41,213,0.14033747440145813,59.8,-201.02,0
5089,35,Female,10,3,3,74.75705656396016,316.01,76,0.12238067482928836,105.34,-59.466,0
5090,27,Female,1,5,5,47.27629586384199,279.25,22,0.024085780823303416,55.85,-6.414999999999999,0
5091,18,Male,43,4,5,18.847316508908307,78.91,13,0.15587490081011368,19.73,-1.027,0
5092,27,Male,17,4,4,46.50840934544007,266.79,126,0.10512490401258097,66.7,-111.33,0
5093,21,Female,25,4,5,60.80992186795325,285.22,53,0.058108438825644676,71.31,-35.869,0
5094,52,Female,13,4,5,85.17364573650563,504.77,2,0.1516437059389636,126.19,20.619,1
5095,33,Male,11,4,4,68.63148642365755,363.79,33,0.0799238819562853,90.95,-15.905,0
5096,31,Female,7,2,2,41.739458809437195,120.04,35,0.05799786104959498,60.02,-24.997999999999998,0
5097,43,Male,36,3,3,102.50855209790006,385.58,89,0.09964079664459707,128.53,-70.14699999999999,0
5098,23,Male,29,3,4,122.0439516908769,546.47,16,0.04636014216889491,182.16,10.216000000000001,1
5099,27,Male,11,1,1,47.78644894223562,55.81,36,0.1323071824051809,55.81,-28.419,0
5100,35,Female,10,3,4,124.02566318989179,464.51,4,0.10329111668580086,154.84,19.484,1
5101,45,Male,1,2,3,62.065247231861775,110.97,7,0.029159708073052477,55.48,4.548,0
5102,40,Female,2,6,6,83.98513060260663,733.55,94,0.07716828325809409,122.26,-69.774,1
5103,37,Female,24,1,2,109.3166306183456,113.09,44,0.18491873730492805,113.09,-28.691,0
5104,35,Female,18,1,1,107.52890313941232,136.08,29,0.24386960678163366,136.08,-13.391999999999998,0
5105,39,Male,14,1,2,60.61311729033711,63.79,18,0.1393320384420547,63.79,-7.6209999999999996,0
5106,37,Male,43,2,3,107.9409390194989,306.47,198,0.0442188958670902,153.24,-176.676,0
5107,24,Other,17,2,3,86.05253831263025,150.98,37,0.08987243877958265,75.49,-23.451,0
5108,35,Female,12,2,3,65.93403482033185,188.71,49,0.025784335468710073,94.36,-33.564,0
5109,24,Female,5,7,6,48.63789242105511,421.5,249,0.039524396305925184,60.21,-230.97899999999998,0
5110,35,Male,42,5,5,64.26224984035673,472.18,83,0.040951739350462674,94.44,-63.556,1
5111,30,Male,21,3,4,92.26678775150764,319.02,28,0.09112938404389016,106.34,-9.366,0
5112,60,Female,3,7,6,58.54472152614343,469.34,48,0.07576792085276852,67.05,-29.295,1
5113,34,Male,26,3,4,78.24042111844753,246.73,30,0.11757912980769669,82.24,-13.776,0
5114,20,Female,14,5,6,54.59797723383665,281.26,48,0.2856067400230242,56.25,-30.375,0
5115,33,Male,41,4,4,97.10308468216734,344.26,62,0.1204107247264798,86.06,-45.394,0
5116,40,Male,61,5,5,44.23916486702316,227.63,222,0.0588733276766753,45.53,-207.447,0
5117,51,Male,23,2,3,137.81788774947097,338.03,78,0.033573872389880764,169.02,-55.098,0
5118,29,Male,32,6,6,77.22714561020423,398.07,71,0.10369375223334486,66.34,-52.366,0
5119,19,Male,2,2,2,50.13638613995321,93.27,6,0.10840633037301803,46.64,2.6640000000000006,0
5120,43,Female,20,5,5,54.62989807817357,382.95,23,0.056597769724661386,76.59,-5.340999999999999,0
5121,21,Male,34,3,3,39.46394152496384,102.28,19,0.09504301660548116,34.09,-9.591,0
5122,30,Male,17,4,4,101.10300885114489,391.84,6,0.07439402048480084,97.96,11.796,0
5123,32,Female,22,4,5,79.71871546150267,255.95,123,0.07394310971657392,63.99,-106.601,0
5124,34,Male,56,4,4,79.81239996731547,416.03,100,0.08325466178686458,104.01,-81.599,0
5125,41,Male,6,3,3,82.67954417397226,346.16,93,0.02802310086857529,115.39,-75.461,0
5126,28,Female,3,3,4,48.505760259007126,206.01,11,0.29129878551748967,68.67,3.867000000000001,0
5127,32,Female,29,10,9,61.28785666255743,876.5,54,0.1408018625242063,87.65,-27.235,1
5128,34,Male,42,3,4,14.845009171721841,48.21,44,0.07484713830103132,16.07,-34.393,0
5129,36,Male,46,4,4,128.43142168374928,612.18,56,0.24265479773646526,153.04,-32.696,1
5130,35,Female,25,3,4,29.2574851226482,111.86,92,0.07477717039044772,37.29,-80.271,0
5131,39,Male,43,6,6,52.31243155284571,452.06,5,0.07593130540933164,75.34,14.534,1
5132,43,Female,29,3,3,63.664000064715125,259.27,12,0.11621133220828696,86.42,2.6420000000000012,0
5133,38,Other,3,4,5,77.19454627300165,352.74,19,0.11603388175951189,88.18,-0.1819999999999986,0
5134,39,Female,35,3,3,72.69695587107465,252.29,38,0.030598791980388906,84.1,-23.59,0
5135,19,Male,5,4,5,84.2139945778014,348.79,52,0.1350878801067047,87.2,-33.28,0
5136,35,Male,7,4,5,130.24625279204423,421.04,21,0.034481085181198995,105.26,-0.4739999999999984,0
